0 0 5 0
0.010101 0 0 0
0.020202 0 0 0
0.030303 0 0 0
0.040404 0 0 0
0.0505051 0 0 0
0.0606061 0 0 0
0.0707071 0 0 0
0.0808081 0 0 0
0.0909091 0 0 0
0.10101 0 0 0
0.111111 0 0 0
0.121212 0 0 0
0.131313 0 0 0
0.141414 0 0 0
0.151515 0 0 0
0.161616 0 0 0
0.171717 0 0 0
0.181818 0 0 0
0.191919 0 0 0
0.20202 0 0 0
0.212121 0 0 0
0.222222 0 0 0
0.232323 0 0 0
0.242424 0 0 0
0.252525 0 0 0
0.262626 0 0 0
0.272727 0 0 0
0.282828 0 0 0
0.292929 0 0 0
0.30303 0 0 0
0.313131 0 0 0
0.323232 0 0 0
0.333333 0 0 0
0.343434 0 0 0
0.353535 0 0 0
0.363636 0 0 0
0.373737 0 0 0
0.383838 0 0 0
0.393939 0 0 0
0.40404 0 0 0
0.414141 0 0 0
0.424242 0 0 0
0.434343 0 0 0
0.444444 0 0 0
0.454545 0 0 0
0.464646 0 0 0
0.474747 0 0 0
0.484848 0 0 0
0.494949 0 0 0
0.505051 0 0 0
0.515152 0 0 0
0.525253 0 0 0
0.535354 0 0 0
0.545455 0 0 0
0.555556 0 0 0
0.565657 0 0 0
0.575758 0 0 0
0.585859 0 0 0
0.59596 0 0 0
0.606061 0 0 0
0.616162 0 0 0
0.626263 0 0 0
0.636364 0 0 0
0.646465 0 0 0
0.656566 0 0 0
0.666667 0 0 0
0.676768 0 0 0
0.686869 0 0 0
0.69697 0 0 0
0.707071 0 0 0
0.717172 0 0 0
0.727273 0 0 0
0.737374 0 0 0
0.747475 0 0 0
0.757576 0 0 0
0.767677 0 0 0
0.777778 0 0 0
0.787879 0 0 0
0.79798 0 0 0
0.808081 0 0 0
0.818182 0 0 0
0.828283 0 0 0
0.838384 0 0 0
0.848485 0 0 0
0.858586 0 0 0
0.868687 0 0 0
0.878788 0 0 0
0.888889 0 0 0
0.89899 0 0 0
0.909091 0 0 0
0.919192 0 0 0
0.929293 0 0 0
0.939394 0 0 0
0.949495 0 0 0
0.959596 0 0 0
0.969697 0 0 0
0.979798 0 0 0
0.989899 0 0 0
1 0 -5 0
0 0.01001 5 0
0.010101 0.01001 2.49727 246.658
0.020202 0.01001 1.50628 144.246
0.030303 0.01001 1.03877 100.146
0.040404 0.01001 0.781611 76.1844
0.0505051 0.01001 0.622099 61.1248
0.0606061 0.01001 0.513988 50.7663
0.0707071 0.01001 0.435816 43.1918
0.0808081 0.01001 0.376512 37.4
0.0909091 0.01001 0.329847 32.8173
0.10101 0.01001 0.292063 29.0921
0.111111 0.01001 0.260764 25.9973
0.121212 0.01001 0.234352 23.38
0.131313 0.01001 0.211719 21.1336
0.141414 0.01001 0.192077 19.1814
0.151515 0.01001 0.174845 17.467
0.161616 0.01001 0.159591 15.9481
0.171717 0.01001 0.145982 14.5922
0.181818 0.01001 0.133762 13.3739
0.191919 0.01001 0.122726 12.2731
0.20202 0.01001 0.112711 11.2738
0.212121 0.01001 0.103587 10.363
0.222222 0.01001 0.0952426 9.52992
0.232323 0.01001 0.0875897 8.76562
0.242424 0.01001 0.0805522 8.06263
0.252525 0.01001 0.0740663 7.41462
0.262626 0.01001 0.0680771 6.81613
0.272727 0.01001 0.0625373 6.26247
0.282828 0.01001 0.0574057 5.74955
0.292929 0.01001 0.0526459 5.27375
0.30303 0.01001 0.0482258 4.83185
0.313131 0.01001 0.0441163 4.42101
0.323232 0.01001 0.0402915 4.0386
0.333333 0.01001 0.0367276 3.68229
0.343434 0.01001 0.0334028 3.3499
0.353535 0.01001 0.0302969 3.03942
0.363636 0.01001 0.0273912 2.749
0.373737 0.01001 0.024668 2.4769
0.383838 0.01001 0.0221109 2.22147
0.393939 0.01001 0.0197039 1.98117
0.40404 0.01001 0.0174322 1.75453
0.414141 0.01001 0.0152813 1.54016
0.424242 0.01001 0.0132372 1.33674
0.434343 0.01001 0.0112864 1.14305
0.444444 0.01001 0.00941588 0.957984
0.454545 0.01001 0.00761277 0.780638
0.464646 0.01001 0.00586453 0.610543
0.474747 0.01001 0.00415873 0.448375
0.484848 0.01001 0.00248319 0.298761
0.494949 0.01001 0.000825712 0.184853
0.505051 0.01001 -0.000825712 0.184853
0.515152 0.01001 -0.00248319 0.298761
0.525253 0.01001 -0.00415873 0.448375
0.535354 0.01001 -0.00586453 0.610543
0.545455 0.01001 -0.00761277 0.780638
0.555556 0.01001 -0.00941588 0.957984
